191,Enzyme Ia had a molecular mass of about 108 kDa and consisted of four subunits identical in molecular mass (about 28 kDa).
192,"Enzyme Ib was a protein of 115 kDa, composed of two different polypeptides (about 35 and 32 kDa)."
193,The specific activity of enzyme Ib for DCP was about 30-fold higher than that of enzyme Ia.
194,Both enzymes catalyzed the transformation of several halohydrins into the corresponding epoxides with liberation of halides and its reverse reaction.
195,Their substrate specificities and immunological properties differed from each other.
196,Enzyme Ia seemed to be halohydrin hydrogen-halide-lyase which was already purified from Escherichia coli carrying a gene from Corynebacterium sp.
197,strain N-1074.We conducted a series of toxicity tests and short-term mutagenic assays of Asulam and 40% (W/V) sodium Asulam.
198,"It was found that the LD50 of Asulam with acute oral toxicity was 30000 mg/kg for mice, and the LD50 of sodium Asulam for mice and rats were equal (8250 mg/kg)."
199,The cumulative coefficient of sodium Asulam in Wistar rats was 9.42.
200,None died from sodium Asulam absorbed via skin.
201,"Negative results were obtained in Ames test, Bacillus subtilis repair test and the micronucleus test."
202,There was no significant difference between the control group and the treated groups in the chromosomal aberration rates of spermatogonia and primary spermatocytes of mice testis.
203,The results indicated that Asulam should be regarded as a substance of low toxicity and low accumulation.
204,No mutagenicity was observed in our experiment.The alkBFGHJKL and alkST operons encode enzymes that allow Pseudomonas putida (oleovorans) to metabolize alkanes.
205,"In this paper we report the nucleotide sequence of a 4592 bp region of the alkBFGHJKL operon encoding the AlkJ, AlkK and AlkL polypeptides."
206,The alkJ gene encodes a protein of 59 kilodaltons.
207,"The predicted amino acid sequence shows significant homology with four flavin proteins: choline dehydrogenase, a glucose dehydrogenase and two oxidases."
208,AlkJ is membrane-bound and converts aliphatic medium-chain-length alcohols into aldehydes.
209,The properties of AlkJ suggest that it is linked to the electron transfer chain.
210,AlkJ is necessary for growth on alkanes only in P. putida alcohol dehydrogenase (AlcA) mutants.
211,AlkK is homologous to a range of proteins which act by an ATP-dependent covalent binding of AMP to their substrate.
212,"This list includes the acetate, coumarate and long-chain fatty acid CoA ligases."
213,"The alkK gene complements a fadD mutation in Escherichia coli, which shows that it indeed encodes an acyl-CoA synthetase."
214,AlkK is a 60 kilodalton protein located in the cytoplasm.
215,"AlkL is homologous to OmpW, a Vibrio cholerae outer membrane protein of unknown function, and a hypothetical polypeptide encoded by ytt4 in E. coli."
216,"AlkL, OmpW and Ytt4 all have a signal peptide and end with a sequence characteristic of outer membrane proteins."
217,The alkL gene product was found in the outer membrane of E. coli W3110 containing the alk-genes.
218,The alkL gene can be deleted without a clear effect on growth rate.
219,Its function remains unknown.
220,"The G+C content of the alkJKL genes is 45%, identical to that of the alkBFGH genes, and significantly lower than the G+C content of the OCT-plasmid and the P. putida chromosome.Biological conversion of the herbicide bromoxynil (3,5-dibromo-4-hydroxybenzonitrile) was studied in a batch culture of Pseudomonas putida by using HPLC."
221,"The process had a cometabolic character and proceeded only in the presence of another, simultaneously metabolizable, carbon and energy source."
222,"The intensity of degradation correlated with the growth rate, the degradation stopping when the cosubstrate becomes exhausted or the pH value of the medium falls below 6.5."
223,"In a medium with glucose, no lag phase longer than one day was observed concerning growth, sugar and herbicide consumption and formation of metabolic herbicide derivatives (3,5-dibromo-4-hydroxybenzamide and 3,5-dibromo-4-hydroxybenzoic acid)."
224,"In a medium with ribose, the initial lag of the above processes took 2 d. No formation of other degradation products was detected."
225,"Growth inhibition was proportional to the concentration of bromoxynil.Intact cells of (+/-)camphor-grown Pseudomonas putida, ATCC17453(CAM), have been shown to oxidize readily the monoketone derivative of cage hydrocarbon adamantane, forming oxygenated products indicative of both biological Baeyer-Villiger and hydroxylation reactions."
226,"Formed products were identified as 4-oxahomoadamantan-5-one, 5-hydroxyadamantan-2-one and 1-hydroxy-4-oxahomoadamantan-5-one."
227,"Minor products formed as a result of secondary reactions were tentatively identified as syn- and anti-1,4-dihydroxyadamantanes and bicyclononan-3-ol."
228,Adamantanone initial concentrations determined whether 1-hydroxy-4-oxahomoadamantan-5-one was the sole product (below 120 mg/l) or 4-oxahomoadamantan-5-one was the principle (up to 92%) product (240-600 mg/l).
229,"Formation of 1-hydroxy-4-oxahomoadamantan-5-one appears to occur by two routes determined by the sequence of lactonization and hydroxylation.Trichloroethylene (TCE) was reductively dechlorinated to cis-dichloroethylene, trans-dichloroethylene, 1,1-dichloroethylene, vinyl chloride, and ethylene by the CO-reduced CO dehydrogenase enzyme complex from Methanosarcina thermophila; the apparent Km and Vmax values were 1.7 +/- 0.3 mM TCE and 26.2 +/- 1.7 mol TCE dechlorinated/min/mmol factor III."
230,Factor III also catalysed the dechlorination of TCE when in the presence of titanium(III) citrate; the apparent Km and Vmax values were 1.2 +/- 0.3 mM TCE and 34.9 +/- 3.6 mol TCE dechlorinated/min/mmol factor III.
231,The enzyme complex was resolved into the two-subunit nickel/iron-sulfur (Ni/Fe-S) component and the two-subunit factor III-containing corrinoid/iron-sulfur (Co/Fe-S) component.
232,"The Ni/Fe-S component was unable to dechlorinate TCE in the presence of CO; however, reconstitution with the Co/Fe-S component yielded the same dechlorinated products as with the CO dehydrogenase enzyme complex.In the course of our screening for dibenzo-p-dioxin-utilizing bacteria, a Sphingomonas sp."
233,strain was isolated from enrichment cultures inoculated with water samples from the river Elbe.
234,"The isolate grew with both the biaryl ethers dibenzo-p-dioxin and dibenzofuran (DF) as the sole sources of carbon and energy, showing doubling times of about 8 and 5 h, respectively."
235,"Biodegradation of the two aromatic compounds initially proceeded after an oxygenolytic attack at the angular position adjacent to the ether bridge, producing 2,2\',3-trihydroxydiphenyl ether or 2,2\',3-trihydroxybiphenyl from the initially formed dihydrodiols, which represent extremely unstable hemiacetals."
236,Results obtained from determinations of enzyme activities and oxygen consumption suggest meta cleavage of the trihydroxy compounds.
237,"During dibenzofuran degradation, hydrolysis of 2-hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate yielded salicylate, which was branched into the catechol meta cleavage pathway and the gentisate pathway."
238,"Catechol obtained from the product of meta ring fission of 2,2\',3-trihydroxydiphenyl ether was both ortho and meta cleaved by Sphingomonas sp."
239,"strain RW1 when this organism was grown with dibenzo-p-dioxin.A thiocyanate hydrolase that catalyzes the first step in thiocyanate degradation was purified to homogeneity from Thiobacillus thioparus, an obligate chemolithotrophic eubacterium metabolizing thiocyanate to sulfate as an energy source."
240,"The thiocyanate hydrolase was purified 52-fold by steps involving ammonium sulfate precipitation, DEAE-Sephacel column chromatography, and hydroxylapatite column chromatography."
241,The enzyme hydrolyzed 1 mol of thiocyanate to form 1 mol of carbonyl sulfide and 1 mol of ammonia as follows: SCN- + 2H2O----COS + NH3 + OH-.
242,This is the first report describing the hydrolysis of thiocyanate to carbonyl sulfide by an enzyme.
243,"The enzyme had a molecular mass of 126 kDa and was composed of three different subunits: alpha (19 kDa), beta (23 kDa), and gamma (32 kDa)."
244,The enzyme exhibited optimal activities at pH 7.5-8.0 and at temperatures ranging from 30 to 40 degrees C. The Km value for thiocyanate was approximately 11 mM.
245,"Immunoblot analysis with polyclonal antibodies against the purified enzyme suggested that it was induced in T. thioparus cells when the cells were grown with thiocyanate.The nucleotide sequences of two genes involved in sodium dodecyl sulfate (SDS) degradation, by Pseudomonas, have been determined."
246,"One of these, sdsA, codes for an alkyl sulfatase (58,957 Da) and has similarity (31.8% identity over a 201-amino acid stretch) to the N terminus of a predicted protein of unknown function from Mycobacterium tuberculosis."
247,"The other gene, sdsB, codes for a positive activator protein (33,600 Da) that has extensive similarity with the lysR family of helix-turn-helix DNA-binding activator proteins.The enzymes catalyzing the initial reactions in the anaerobic degradation of 2-aminobenzoic acid (anthranilic acid) were studied with a denitrifying Pseudomonas sp."
248,anaerobically grown with 2-aminobenzoate and nitrate as the sole carbon and energy sources.
249,"Cells grown on 2-aminobenzoate are simultaneously adapted to growth with benzoate, whereas cells grown on benzoate degrade 2-aminobenzoate several times less efficiently than benzoate."
250,Evidence for a new reductive pathway of aromatic metabolism and for four enzymes catalyzing the initial steps is presented.
