Sentence #	Word	POS	Tag
45	methanosarcina	NNP	O
45	thermophila	NN	O
45	;	:	O
45	the	DT	O
45	apparent	NN	O
45	km	NNP	O
45	and	CC	O
45	vmax	NN	O
45	values	NNS	O
45	were	VBD	O
45	1.7	CD	O
45	+/-	NN	O
45	0.3	CD	O
45	mm	NN	O
45	tce	NN	O
45	and	CC	O
45	26.2	CD	O
45	+/-	NN	O
45	1.7	CD	O
45	mol	NN	O
45	tce	NN	O
45	dechlorinated/min/mmol	NN	O
45	factor	NN	O
45	iii	NN	O
45	.	.	O
45	'	''	O
46	strain	NN	O
46	rw1	NN	O
46	when	WRB	O
46	this	DT	O
46	organism	NN	O
46	was	VBD	O
46	grown	NN	O
46	with	IN	O
46	dibenzo-p-dioxin.a	NN	O
46	thiocyanate	NN	B-ENZ
46	hydrolase	NN	I-ENZ
46	that	IN	O
46	catalyzes	NNS	O
46	the	DT	O
46	first	RB	O
46	step	NN	O
46	in	IN	O
46	thiocyanate	NN	O
46	degradation	NN	O
46	was	VBD	O
46	purified	VBN	O
46	to	TO	O
46	homogeneity	NN	O
46	from	IN	O
46	thiobacillus	NN	O
46	thioparus	NN	O
46	an	DT	O
46	obligate	NN	O
46	chemolithotrophic	JJ	O
46	eubacterium	NN	O
46	metabolizing	VBG	O
46	thiocyanate	NN	O
46	to	TO	O
46	sulfate	NN	O
46	as	IN	O
46	an	DT	O
46	energy	NN	O
46	source	NN	O
46	.	.	O
46	'	''	O
47	the	DT	O
47	thiocyanate	NN	B-ENZ
47	hydrolase	NN	I-ENZ
47	was	VBD	O
47	purified	VBN	O
47	52-fold	JJ	O
47	by	IN	O
47	steps	NNS	O
47	involving	VBG	O
47	ammonium	NN	O
47	sulfate	NN	O
47	precipitation	NN	O
47	deae-sephacel	NN	O
47	column	NN	O
47	chromatography	NN	O
47	and	CC	O
47	hydroxylapatite	NN	O
47	column	NN	O
47	chromatography	NN	O
47	.	.	O
47	'	''	O
48	one	CD	O
48	of	IN	O
48	these	DT	O
48	sdsA	NN	B-GENE
48	codes	NNS	O
48	for	IN	O
48	an	DT	O
48	alkyl	NN	B-ENZ
48	sulfatase	NN	I-ENZ
48	(	(	O
48	da	NN	O
48	)	)	O
48	and	CC	O
48	has	VBZ	O
48	similarity	NN	O
48	(	(	O
48	31.8	CD	O
48	%	NN	O
48	identity	NN	O
48	over	IN	O
48	a	DT	O
48	201-amino	JJ	O
48	acid	NN	O
48	stretch	NN	O
48	)	)	O
48	to	TO	O
48	the	DT	O
48	n	NN	O
48	terminus	NN	O
48	of	IN	O
48	a	DT	O
48	predicted	VBN	O
48	protein	NN	O
48	of	IN	O
48	unknown	JJ	O
48	function	NN	O
48	from	IN	O
48	mycobacterium	NN	O
48	tuberculosis	NN	O
48	.	.	O
48	'	''	O
49	the	DT	O
49	other	JJ	O
49	gene	NN	O
49	sdsB	NN	B-GENE
49	codes	NNS	O
49	for	IN	O
49	a	DT	O
49	positive	JJ	O
49	activator	NN	O
49	protein	NN	O
49	(	(	O
49	da	NN	O
49	)	)	O
49	that	IN	O
49	has	VBZ	O
49	extensive	JJ	O
49	similarity	NN	O
49	with	IN	O
49	the	DT	O
49	lysr	NN	O
49	family	NN	O
49	of	IN	O
49	helix-turn-helix	NN	O
49	dna-binding	NN	O
49	activator	NN	O
49	proteins.the	NN	O
49	enzymes	NNS	O
49	catalyzing	VBG	O
49	the	DT	O
49	initial	JJ	O
49	reactions	NNS	O
49	in	IN	O
49	the	DT	O
49	anaerobic	NN	O
49	degradation	NN	O
49	of	IN	O
49	2-aminobenzoic	JJ	O
49	acid	NN	O
49	(	(	O
49	anthranilic	NN	O
49	acid	NN	O
49	)	)	O
49	were	VBD	O
49	studied	VBN	O
49	with	IN	O
49	a	DT	O
49	denitrifying	VBG	O
49	pseudomonas	NNS	O
49	sp	NN	O
49	.	.	O
49	'	''	O
50	the	DT	O
50	organism	NN	O
50	contains	NNS	O
50	2-aminobenzoate-coenzyme	JJ	B-ENZ
50	A	DT	I-ENZ
50	ligase	NN	I-ENZ
50	(	(	O
50	2-aminobenzoate-CoA	JJ	B-ENZ
50	ligase	NN	I-ENZ
50	)	)	O
50	which	WDT	O
50	forms	NNS	O
50	2-aminobenzoyl-coa	JJ	O
50	.	.	O
50	'	''	O
51	the	DT	O
51	complex	JJ	O
51	transformation	NN	O
51	of	IN	O
51	benzoyl-coa	NN	O
51	is	VBZ	O
51	ascribed	NNS	O
51	to	TO	O
51	at	IN	O
51	least	JJS	O
51	two	CD	O
51	enzymes	NNS	O
51	benzoyl-CoA	NN	B-ENZ
51	reductase	NN	I-ENZ
51	(	(	O
51	aromatic	JJ	O
51	ring	NN	O
51	reducing	VBG	O
51	)	)	O
51	and	CC	O
51	cyclohex-1-enecarboxyl-CoA	NN	B-ENZ
51	hydratase	NN	I-ENZ
51	.	.	O
51	'	''	O
52	purified	VBN	O
52	PCP	NN	B-ENZ
52	hydroxylase	NN	I-ENZ
52	degraded	VBN	O
52	bromoxynil	NN	O
52	with	IN	O
52	stoichiometric	NN	O
52	accumulation	NN	O
52	of	IN	O
52	cyanide	NN	O
52	and	CC	O
52	without	IN	O
52	bromide	NN	O
52	production	NN	O
52	.	.	O
52	'	''	O
53	PCP	NN	B-ENZ
53	hydroxylase	NN	I-ENZ
53	consumed	VBN	O
53	nadph	NN	O
53	oxygen	NN	O
53	and	CC	O
53	bromoxynil	NN	O
53	in	IN	O
53	a	DT	O
53	2:01:01	CD	O
53	molar	NN	O
53	ratio	NN	O
53	producing	VBG	O
53	1	CD	O
53	mol	NN	O
53	of	IN	O
53	cyanide	NN	O
53	per	IN	O
53	mol	NN	O
53	of	IN	O
53	bromoxynil	NN	O
53	degraded	VBN	O
53	.	.	O
53	'	''	O
54	the	DT	O
54	initial	JJ	O
54	step	NN	O
54	in	IN	O
54	the	DT	O
54	pathway	NN	O
54	is	VBZ	O
54	the	DT	O
54	conversion	NN	O
54	of	IN	O
54	bromoxynil	NN	O
54	to	TO	O
54	by	IN	O
54	PCP	NN	B-ENZ
54	hydroxylase	NN	I-ENZ
54	.	.	O
54	'	''	O
55	both	DT	O
55	phenanthrene	NN	O
55	and	CC	O
55	pq	NN	O
55	were	VBD	O
55	mineralized	VBN	O
55	to	TO	O
55	similar	JJ	O
55	extents	NNS	O
55	by	IN	O
55	the	DT	O
55	fungus	NN	O
55	which	WDT	O
55	supports	NNS	O
55	the	DT	O
55	intermediacy	NN	O
55	of	IN	O
55	pq	NN	O
55	in	IN	O
55	phenanthrene	NN	O
55	degradation	NN	O
55	but	CC	O
55	both	DT	O
55	compounds	NNS	O
55	were	VBD	O
55	mineralized	VBN	O
55	significantly	RB	O
55	less	RBR	O
55	than	IN	O
55	the	DT	O
55	structurally	RB	O
55	related	JJ	O
55	lignin	NN	B-ENZ
55	peroxidase	NN	I-ENZ
55	substrate	NN	O
55	pyrene	NN	O
55	was.pseudomonas	NNS	O
55	paucimobilis	NN	O
55	ut26	NN	O
55	is	VBZ	O
55	capable	JJ	O
55	of	IN	O
55	growing	VBG	O
55	on	IN	O
55	gamma-hexachlorocyclohexane	NN	O
55	(	(	O
55	gamma-hch	NN	O
55	)	)	O
55	.	.	O
55	'	''	O
56	nucleotide	RB	O
56	sequence	NN	O
56	analysis	NN	O
56	revealed	VBD	O
56	an	DT	O
56	open	JJ	O
56	reading	NN	O
56	frame	NN	O
56	(	(	O
56	linA	NN	B-GENE
56	)	)	O
56	of	IN	O
56	465	CD	O
56	bp	NN	O
56	within	IN	O
56	the	DT	O
56	fragment	NN	O
56	.	.	O
56	'	''	O
57	the	DT	O
57	nucleotide	RB	O
57	sequence	NN	O
57	of	IN	O
57	the	DT	O
57	linA	NN	B-GENE
57	gene	NN	O
57	and	CC	O
57	the	DT	O
57	deduced	VBN	O
57	amino	NN	O
57	acid	NN	O
57	sequence	NN	O
57	showed	VBD	O
57	no	DT	O
57	similarity	NN	O
57	to	TO	O
57	any	DT	O
57	known	VBN	O
57	sequences	NNS	O
57	.	.	O
57	'	''	O
58	the	DT	O
58	product	NN	O
58	of	IN	O
58	the	DT	O
58	linA	NN	B-GENE
58	gene	NN	O
58	was	VBD	O
58	16.5	CD	O
58	kda	NN	O
58	according	VBG	O
58	to	TO	O
58	sodium	NN	O
58	dodecyl	NN	O
58	sulfate-polyacrylamide	NN	O
58	gel	NN	O
58	electrophoresis.two	NN	O
58	bacterial	NN	O
58	strains	NNS	O
58	were	VBD	O
58	isolated	JJ	O
58	with	IN	O
58	3-chloroacrylic	JJ	O
58	acid	NN	O
58	(	(	O
58	caa	NN	O
58	)	)	O
58	as	IN	O
58	sole	NN	O
58	source	NN	O
58	of	IN	O
58	carbon	NN	O
58	and	CC	O
58	energy	NN	O
58	.	.	O
58	'	''	O
59	strain	NN	O
59	caa1	NN	O
59	contained	VBN	O
59	cis-CAA	NN	B-ENZ
59	hydratase	NN	I-ENZ
59	and	CC	O
59	strain	NN	O
59	caa2	NN	O
59	contained	VBN	O
59	two	CD	O
59	hydratases	NNS	O
59	one	CD	O
59	with	IN	O
59	cis-CAA	NN	B-ENZ
59	hydratase	NN	I-ENZ
59	activity	NN	O
59	and	CC	O
59	one	CD	O
59	with	IN	O
59	trans-CAA	NN	B-ENZ
59	hydratase	NN	I-ENZ
59	activity	NN	O
59	.	.	O
59	'	''	O
60	the	DT	O
60	product	NN	O
60	of	IN	O
60	the	DT	O
60	hydratase	NN	B-ENZ
60	activities	NNS	O
60	with	IN	O
60	caa	NN	O
60	was	VBD	O
60	malonate	NN	O
60	semialdehyde	NN	O
60	.	.	O
60	'	''	O
61	strain	NN	O
61	dak3	NN	O
61	appears	VBZ	O
61	to	TO	O
61	use	NN	O
61	the	DT	O
61	aromatic	JJ	O
61	c	SYM	O
61	atoms	NNS	O
61	of	IN	O
61	propachlor	NN	O
61	for	IN	O
61	growth	NN	O
61	as	IN	O
61	suggested	VBN	O
61	by	IN	O
61	the	DT	O
61	growth	NN	O
61	yield	NN	O
61	on	IN	O
61	propachlor	NN	O
61	and	CC	O
61	the	DT	O
61	induction	NN	O
61	of	IN	O
61	catechol	NN	B-ENZ
61	activity	NN	O
61	in	IN	O
61	acylanilide-grown	JJ	O
61	cells.under	NN	O
61	anaerobic	NN	O
61	conditions	NNS	O
61	the	DT	O
61	sulfonated	VBN	O
61	azo	NN	O
61	dye	NN	O
61	mordant	NN	O
61	yellow	VB	O
61	3	CD	O
61	was	VBD	O
61	reduced	VBN	O
61	by	IN	O
61	the	DT	O
61	biomass	NN	O
61	of	IN	O
61	a	DT	O
61	bacterial	NN	O
61	consortium	NN	O
61	grown	NN	O
61	aerobically	RB	O
61	with	IN	O
61	6-aminonaphthalene-2-sulfonic	JJ	O
61	acid	NN	O
61	.	.	O
61	'	''	O
62	the	DT	O
62	three	CD	O
62	polypeptide	NN	O
62	components	NNS	O
62	of	IN	O
62	one	CD	O
62	such	JJ	O
62	system	NN	O
62	the	DT	O
62	4-chlorobenzoate	JJ	B-ENZ
62	dehalogenase	NN	I-ENZ
62	system	NN	O
62	have	VB	O
62	been	VBN	O
62	isolated	JJ	O
62	and	CC	O
62	the	DT	O
62	chemical	NN	O
62	steps	NNS	O
62	of	IN	O
62	the	DT	O
62	4-hydroxybenzoate-forming	JJ	O
62	reaction	NN	O
62	that	IN	O
62	they	PRP	O
62	catalyze	NN	O
62	have	VB	O
62	been	VBN	O
62	identified	VBN	O
62	.	.	O
62	'	''	O
63	strain	NN	O
63	cbs3	NN	O
63	chromosomal	NN	O
63	dna	NN	O
63	fragment	NN	O
63	that	IN	O
63	encode	NN	O
63	dehalogenase	NN	B-ENZ
63	activity	NN	O
63	were	VBD	O
63	selectively	RB	O
63	expressed	VBN	O
63	in	IN	O
63	transformed	VBN	O
63	escherichia	NN	O
63	coli	NNS	O
63	.	.	O
63	'	''	O
64	oligonucleotide	IN	O
64	sequencing	VBG	O
64	revealed	VBD	O
64	a	DT	O
64	stretch	NN	O
64	of	IN	O
64	homology	NN	O
64	between	IN	O
64	the	DT	O
64	57-kilodalton	JJ	O
64	(	(	O
64	kd	NN	O
64	)	)	O
64	polypeptide	NN	O
64	and	CC	O
64	several	JJ	O
64	magnesium	NN	O
64	adenosine	NN	O
64	triphosphate	NN	O
64	(	(	O
64	mgatp	NN	O
64	)	)	O
64	#NAME?	VBG	O
64	enzymes	NNS	O
64	that	IN	O
64	allowed	VBN	O
64	mgatp	NN	O
64	and	CC	O
64	coenzyme	NN	O
64	a	DT	O
64	(	(	O
64	coa	NN	O
64	)	)	O
64	to	TO	O
64	be	VB	O
64	identified	VBN	O
64	as	IN	O
64	the	DT	O
64	dehalogenase	NN	B-ENZ
64	cosubstrate	NN	O
64	and	CC	O
64	cofactor	NN	O
64	respectively	RB	O
64	.	.	O
64	'	''	O
65	the	DT	O
65	dehalogenase	NN	B-ENZ
65	activity	NN	O
65	arises	NNS	O
65	from	IN	O
65	two	CD	O
65	components	NNS	O
65	a	DT	O
65	4-chlorobenzoate	JJ	O
65	:	:	O
65	CoA	NN	B-ENZ
65	ligase-dehalogenase	NN	I-ENZ
65	(	(	O
65	an	DT	O
65	alpha	NN	O
65	beta	NN	O
65	dimer	NN	O
65	of	IN	O
65	the	DT	O
65	-57	JJ	O
65	and	CC	O
65	30-kd	JJ	O
65	polypeptides	NNS	O
65	)	)	O
65	and	CC	O
65	a	DT	O
65	thioesterase	NN	B-ENZ
65	(	(	O
65	the	DT	O
65	16-kd	JJ	O
65	polypeptide	NN	O
65	)	)	O
65	.pseudomonas	NNS	O
65	mendocina	NN	O
65	kr1	NNP	O
65	metabolizes	NNS	O
65	toluene	NN	O
65	as	IN	O
65	a	DT	O
65	carbon	NN	O
65	source	NN	O
65	by	IN	O
65	a	DT	O
65	previously	RB	O
65	unknown	JJ	O
65	pathway	NN	O
65	.	.	O
65	'	''	O
66	the	DT	O
66	initial	JJ	O
66	step	NN	O
66	of	IN	O
66	the	DT	O
66	pathway	NN	O
66	is	VBZ	O
66	hydroxylation	NN	O
66	of	IN	O
66	toluene	NN	O
66	to	TO	O
66	form	NN	O
66	p-cresol	NN	O
66	by	IN	O
66	a	DT	O
66	multicomponent	NN	O
66	toluene-4-monooxygenase	NN	B-ENZ
66	(	(	O
66	t4mo	NN	O
66	)	)	O
66	system	NN	O
66	.	.	O
66	'	''	O
67	dna	NN	O
67	sequencing	VBG	O
67	and	CC	O
67	n-terminal	JJ	O
67	amino	NN	O
67	acid	NN	O
67	determination	NN	O
67	identified	VBN	O
67	a	DT	O
67	five-gene	NN	O
67	cluster	NN	O
67	tmoABCDE	NN	B-GENE
67	within	IN	O
67	this	DT	O
67	region	NN	O
67	.	.	O
67	'	''	O
68	it	PRP	O
68	was	VBD	O
68	tentatively	RB	O
68	concluded	VBD	O
68	that	IN	O
68	the	DT	O
68	tmoABCDE	NN	B-GENE
68	genes	NNS	O
68	encode	NN	O
68	structural	JJ	O
68	polypeptides	NNS	O
68	of	IN	O
68	the	DT	O
68	t4mo	NN	O
68	enzyme	NN	O
68	system	NN	O
68	.	.	O
68	'	''	O
69	cells	NNS	O
69	anaerobically	RB	O
69	grown	NN	O
69	on	IN	O
69	benzoate	NN	O
69	and	CC	O
69	nitrate	NN	O
69	contain	NN	O
69	one	CD	O
69	CoA	NN	B-ENZ
69	ligase	NN	I-ENZ
69	(	(	O
69	amp	NN	O
69	forming	VBG	O
69	)	)	O
69	for	IN	O
69	benzoic	NN	O
69	acid	NN	O
69	(	(	O
69	e1	NN	O
69	)	)	O
69	.	.	O
69	'	''	O
70	the	DT	O
70	first	RB	O
70	one	CD	O
70	is	VBZ	O
70	identical	JJ	O
70	with	IN	O
70	benzoate-CoA	NN	B-ENZ
70	ligase	NN	I-ENZ
70	(	(	O
70	e1	NN	O
70	)	)	O
70	.	.	O
70	'	''	O
71	the	DT	O
71	second	JJ	O
71	enzyme	NN	O
71	is	VBZ	O
71	a	DT	O
71	2-aminobenzoate-CoA	JJ	B-ENZ
71	ligase	NN	I-ENZ
71	(	(	O
71	e2	NN	O
71	)	)	O
71	.	.	O
71	'	''	O
72	the	DT	O
72	enzymes	NNS	O
72	e1	NN	O
72	and	CC	O
72	e2	NN	O
72	have	VB	O
72	similar	JJ	O
72	activity	NN	O
72	levels	NNS	O
72	;	:	O
72	a	DT	O
72	third	JJ	O
72	minor	NN	O
72	CoA	NN	B-ENZ
72	ligase	NN	I-ENZ
72	activity	NN	O
72	is	VBZ	O
72	due	JJ	O
72	to	TO	O
72	a	DT	O
72	different	JJ	O
72	2-aminobenzoate-CoA	JJ	B-ENZ
72	ligase	NN	I-ENZ
72	.	.	O
72	'	''	O
73	in	IN	O
73	order	NN	O
73	to	TO	O
73	determine	NN	O
73	the	DT	O
73	enzyme	NN	O
73	of	IN	O
73	toluene	NN	O
73	degradation	NN	O
73	that	IN	O
73	is	VBZ	O
73	responsible	JJ	O
73	for	IN	O
73	tce	NN	O
73	degradation	NN	O
73	chemically	RB	O
73	induced	JJ	O
73	mutants	NNS	O
73	blocked	VBN	O
73	in	IN	O
73	the	DT	O
73	toluene	NN	O
73	ortho-monooxygenase	NN	B-ENZ
73	(	(	O
73	tom	NN	O
73	)	)	O
73	pathway	NN	O
73	of	IN	O
73	g4	NN	O
73	were	VBD	O
73	examined	VBN	O
73	.	.	O
73	'	''	O
74	two	CD	O
74	other	JJ	O
74	mutant	NN	O
74	classes	NNS	O
74	which	WDT	O
74	were	VBD	O
74	blocked	VBN	O
74	in	IN	O
74	toluene	NN	O
74	catabolism	NN	O
74	tom	NN	O
74	b-	NN	O
74	which	WDT	O
74	lacked	VBN	O
74	and	CC	O
74	tom	NN	O
74	c-	NN	O
74	which	WDT	O
74	lacked	VBN	O
74	2-hydroxy-6-oxoheptadienoic	JJ	B-ENZ
74	acid	NN	I-ENZ
74	hydrolase	NN	I-ENZ
74	activity	NN	O
74	were	VBD	O
74	fully	RB	O
74	capable	JJ	O
74	of	IN	O
74	tce	NN	O
74	degradation	NN	O
74	.	.	O
74	'	''	O
75	furfural	JJ	O
75	was	VBD	O
75	converted	VBN	O
75	to	TO	O
75	several	JJ	O
75	intermediates	NNS	O
75	including	VBG	O
75	furfuryl	NN	O
75	alcohol	NN	O
75	furoic	NN	O
75	acid	NN	O
75	and	CC	O
75	acetic	JJ	O
75	acid	NN	O
75	before	IN	O
75	final	JJ	O
75	conversion	NN	O
75	to	TO	O
75	methane	NN	O
75	and	CC	O
75	carbon	NN	O
75	dioxide.the	NN	O
75	xylXYZ	NN	B-GENE
75	dna	NN	O
75	region	NN	O
75	is	VBZ	O
75	carried	VBN	O
75	on	IN	O
75	the	DT	O
75	tol	NN	O
75	pww0	NN	O
75	plasmid	NN	O
75	in	IN	O
75	pseudomonas	NNS	O
75	putida	NN	O
75	and	CC	O
75	encodes	NNS	O
75	a	DT	O
75	benzoate	NN	B-ENZ
75	dioxygenase	NN	I-ENZ
75	with	IN	O
75	broad	JJ	O
75	substrate	NN	O
75	specificity	NN	O
75	.	.	O
75	'	''	O
76	the	DT	O
76	dna	NN	O
76	sequence	NN	O
76	of	IN	O
76	the	DT	O
76	region	NN	O
76	is	VBZ	O
76	presented	VBN	O
76	and	CC	O
76	compared	VBN	O
76	with	IN	O
76	benabc	NN	O
76	the	DT	O
76	chromosomal	NN	O
76	region	NN	O
76	encoding	VBG	O
76	the	DT	O
76	benzoate	NN	B-ENZ
76	dioxygenase	NN	I-ENZ
76	of	IN	O
76	acinetobacter	NN	O
76	calcoaceticus	NN	O
76	.	.	O
76	'	''	O
77	corresponding	VBG	O
77	genes	NNS	O
77	from	IN	O
77	the	DT	O
77	two	CD	O
77	biological	JJ	O
77	sources	NNS	O
77	share	NN	O
77	common	JJ	O
77	ancestry	NN	O
77	:	:	O
77	comparison	NN	O
77	of	IN	O
77	aligned	VBN	O
77	XylX-BenA	NN	B-GENE
77	XylY-BenB	NN	B-GENE
77	and	CC	O
77	XylZ-BenC	NN	B-GENE
77	amino	NN	O
77	acid	NN	O
77	sequences	NNS	O
77	revealed	VBD	O
77	respective	NN	O
77	identities	NNS	O
77	of	IN	O
77	58.3	CD	O
77	61.3	CD	O
77	and	CC	O
77	53	CD	O
77	%	NN	O
77	.	.	O
77	'	''	O
78	usage	NN	O
78	of	IN	O
78	the	DT	O
78	unusual	JJ	O
78	arginine	NN	O
78	codons	NNS	O
78	aga	NNP	O
78	and	CC	O
78	agg	NN	O
78	appears	VBZ	O
78	to	TO	O
78	have	VB	O
78	been	VBN	O
78	selected	VBN	O
78	in	IN	O
78	the	DT	O
78	p.	NN	O
78	putida	NN	O
78	xylX	NN	B-GENE
78	gene	NN	O
78	as	IN	O
78	it	PRP	O
78	diverged	VBN	O
78	from	IN	O
78	the	DT	O
78	ancestor	NN	O
78	it	PRP	O
78	shared	VBN	O
78	with	IN	O
78	a.	NN	O
78	calcoaceticus	NN	O
78	bena	NN	O
78	.	.	O
78	'	''	O
79	two	CD	O
79	gene	NN	O
79	clusters	NNS	O
79	involved	VBN	O
79	in	IN	O
79	the	DT	O
79	degradation	NN	O
79	of	IN	O
79	these	DT	O
79	compounds	NNS	O
79	were	VBD	O
79	identified	VBN	O
79	on	IN	O
79	a	DT	O
79	catabolic	NN	O
79	plasmid	NN	O
79	pP51	NN	B-GENE
79	with	IN	O
79	a	DT	O
79	size	NN	O
79	of	IN	O
79	110	CD	O
79	kb	NN	O
79	by	IN	O
79	using	VBG	O
79	hybridization	NN	O
79	.	.	O
79	'	''	O
80	expression	NN	O
80	studies	NNS	O
80	in	IN	O
80	these	DT	O
80	organisms	NNS	O
80	showed	VBD	O
80	that	IN	O
80	the	DT	O
80	upper-pathway	JJ	O
80	genes	NNS	O
80	(	(	O
80	tcbA	NN	B-GENE
80	and	CC	O
80	tcbB	NN	B-GENE
80	)	)	O
80	code	NN	O
80	for	IN	O
80	the	DT	O
80	conversion	NN	O
80	of	IN	O
80	and	CC	O
80	to	TO	O
80	and	CC	O
80	respectively	RB	O
80	by	IN	O
80	means	NNS	O
80	of	IN	O
80	a	DT	O
80	dioxygenase	NN	B-ENZ
80	system	NN	O
80	and	CC	O
80	a	DT	O
80	dehydrogenase	NN	O
80	.	.	O
80	'	''	O
81	the	DT	O
81	lower-pathway	NN	O
81	genes	NNS	O
81	have	VB	O
81	the	DT	O
81	order	NN	O
81	tcbc-tcbd-tcbe	NN	O
81	and	CC	O
81	encode	NN	O
81	a	DT	O
81	catechol	NN	B-ENZ
81	II	NN	I-ENZ
81	a	DT	O
81	cycloisomerase	NN	B-ENZ
81	II	NN	I-ENZ
81	and	CC	O
81	a	DT	O
81	hydrolase	NN	B-ENZ
81	II	NN	I-ENZ
81	respectively	RB	O
81	.	.	O
81	'	''	O
82	this	DT	O
82	cyanamide	NN	O
82	hydratase	NN	B-ENZ
82	(	(	O
82	urea	NN	O
82	hydro-lyase	NN	O
82	;	:	O
82	ec	NNP	O
82	4.2.1.69	CD	O
82	)	)	O
82	contained	VBN	O
82	zinc	NN	O
82	and	CC	O
82	consisted	VBN	O
82	of	IN	O
82	six	CD	O
82	identical	JJ	O
82	subunits	NNS	O
82	with	IN	O
82	mr	NN	O
82	=	NN	O
82	.	.	O
82	'	''	O
83	microbes	NNS	O
83	can	MD	O
83	detoxify	NN	O
83	organo-mercurials	NNS	O
83	and	CC	O
83	mercury	NN	O
83	salts	NNS	O
83	through	IN	O
83	sequential	JJ	O
83	action	NN	O
83	of	IN	O
83	two	CD	O
83	enzymes	NNS	O
83	organomercury	NN	O
83	lyase	NN	O
83	and	CC	O
83	mercuric	NN	B-ENZ
83	ion	NN	I-ENZ
83	reductase	NN	I-ENZ
83	(	(	O
83	MerA	NN	B-GENE
83	)	)	O
83	.	.	O
83	'	''	O
84	the	DT	O
84	latter	NN	O
84	a	DT	O
84	homodimer	NN	O
84	with	IN	O
84	homology	NN	O
84	to	TO	O
84	the	DT	O
84	FAD-dependent	NN	B-ENZ
84	disulphide	NN	I-ENZ
84	oxidoreductases	NNS	I-ENZ
84	catalyses	NNS	O
84	the	DT	O
84	reaction	NN	O
84	nadph	NN	O
84	+	NN	O
84	hg	NN	O
84	(	(	O
84	ii	NN	O
84	)	)	O
84	--	:	O
84	--	:	O
84	nadp+	NN	O
84	+	NN	O
84	h+	NN	O
84	+	NN	O
84	hg	NN	O
84	(	(	O
84	0	CD	O
84	)	)	O
84	one	CD	O
84	of	IN	O
84	the	DT	O
84	very	RB	O
84	rare	NN	O
84	enzymic	JJ	O
84	reactions	NNS	O
84	with	IN	O
84	metal	NN	O
84	substrates	NNS	O
84	.	.	O
84	'	''	O
85	human	NNP	O
85	glutathione	NN	O
85	reductase	NN	O
85	serves	NNS	O
85	as	IN	O
85	a	DT	O
85	reference	NN	O
85	molecule	NN	O
85	for	IN	O
85	FAD-dependent	NN	B-ENZ
85	disulphide	NN	I-ENZ
85	reductases	NNS	I-ENZ
85	and	CC	O
85	between	IN	O
85	its	PRP$	O
85	primary	NN	O
85	structure	NN	O
85	and	CC	O
85	that	IN	O
85	of	IN	O
85	MerA	NN	B-GENE
85	from	IN	O
85	tn501	NN	O
85	(	(	O
85	pseudomonas	NNS	O
85	)	)	O
85	tn21	NN	O
85	(	(	O
85	shigella	NN	O
85	)	)	O
85	p1258	NN	O
85	(	(	O
85	staphylococcus	NN	O
85	)	)	O
85	and	CC	O
85	bacillus	NN	O
85	25-30	JJ	O
85	%	NN	O
85	of	IN	O
85	the	DT	O
85	residues	NNS	O
85	have	VB	O
85	been	VBN	O
85	conserved	VBN	O
85	.	.	O
85	'	''	O
86	we	PRP	O
86	report	NN	O
86	here	RB	O
86	the	DT	O
86	crystal	NN	O
86	structure	NN	O
86	of	IN	O
86	MerA	NN	B-GENE
86	from	IN	O
86	the	DT	O
86	gram-positive	JJ	O
86	bacterium	NN	O
86	bacillus	NN	O
86	sp	NN	O
86	.	.	O
86	'	''	O
87	the	DT	O
87	strain	NN	O
87	metabolized	VBN	O
87	via	IN	O
87	p-chlorophenoxyacetic	JJ	O
87	acid	NN	O
87	p-chlorophenol	NN	O
87	and	CC	O
87	4-chlorocatechol	JJ	O
87	;	:	O
87	the	DT	O
87	last	JJ	O
87	metabolite	NN	O
87	was	VBD	O
87	cleaved	VBN	O
87	by	IN	O
87	catechol	NN	B-ENZ
87	.	.	O
87	'	''	O
88	the	DT	O
88	enzymes	NNS	O
88	N-formylanthranilate	NN	B-ENZ
88	deformylase	NN	I-ENZ
88	anthranilate	NN	B-ENZ
88	hydroxylase	NN	I-ENZ
88	decarboxylase	NN	I-ENZ
88	and	CC	O
88	catechol	NN	B-ENZ
88	dioxygenase	NN	I-ENZ
88	were	VBD	O
88	induced	JJ	O
88	by	IN	O
88	indole	NN	O
88	as	IN	O
88	early	RB	O
88	as	IN	O
88	after	IN	O
88	5	CD	O
88	h	NN	O
88	of	IN	O
88	growth	NN	O
88	and	CC	O
88	their	PRP$	O
88	activities	NNS	O
88	were	VBD	O
88	demonstrated	VBN	O
88	in	IN	O
88	a	DT	O
88	cell-free	JJ	O
88	system.enzymatic	JJ	O
88	conversion	NN	O
88	of	IN	O
88	4-fluorocatechol	JJ	O
88	in	IN	O
88	the	DT	O
88	simultaneous	JJ	O
88	presence	NN	O
88	of	IN	O
88	partially	RB	O
88	purified	VBN	O
88	preparations	NNS	O
88	of	IN	O
88	catechol	NN	B-ENZ
88	from	IN	O
88	pseudomonas	NNS	O
88	cepacia	NN	O
88	and	CC	O
88	muconate	NN	O
88	cycloisomerase	NN	O
88	from	IN	O
88	alcaligenes	NNS	O
88	eutrophus	RB	O
88	335	CD	O
88	yielded	VBN	O
88	a	DT	O
88	product	NN	O
88	that	IN	O
88	was	VBD	O
88	unambiguously	RB	O
88	identified	VBN	O
88	as	IN	O
88	(	(	O
88	+	NN	O
88	)	)	O
